,a_rouge_1s,b_rouge_1s,a_rouge_2s,b_rouge_2s,a_rouge_ls,b_rouge_ls,a_bleus,b_bleus,a_bert_scores,b_bert_scores
45,0.23529411852359772,0.3199999928474426,0.0,0.125,0.23529411852359772,0.3199999928474426,0.0,0.0,0.6929629445075989,0.6951751708984375
46,0.3636363744735718,0.5600000023841858,0.20000000298023224,0.43478259444236755,0.27272728085517883,0.5600000023841858,0.0,0.3537499799235212,0.6577911376953125,0.8259316682815552
47,0.23999999463558197,0.4285714328289032,0.11764705926179886,0.3076923191547394,0.23999999463558197,0.4285714328289032,0.0,0.17344707844932963,0.6661380529403687,0.735398530960083
48,0.42105263471603394,0.29411765933036804,0.31578946113586426,0.125,0.380952388048172,0.2068965584039688,0.0,0.0,0.7567713260650635,0.6849929094314575
49,0.4444444477558136,0.4516128897666931,0.1599999964237213,0.13793103396892548,0.29629629850387573,0.25806450843811035,0.0,0.0,0.609174370765686,0.6342083811759949
50,0.5,0.5,0.2857142984867096,0.25,0.5,0.3333333432674408,0.0,0.24207623565172998,0.7574840188026428,0.7140629887580872
51,0.4444444477558136,0.5263158082962036,0.3199999928474426,0.2222222238779068,0.29629629850387573,0.31578946113586426,0.0,0.0,0.6847341656684875,0.6912193894386292
52,0.47058823704719543,0.3199999928474426,0.2666666805744171,0.17391304671764374,0.47058823704719543,0.3199999928474426,0.0,0.0,0.7039292454719543,0.6533282399177551
53,0.4166666567325592,0.20000000298023224,0.27272728085517883,0.0714285746216774,0.25,0.20000000298023224,0.0,0.0,0.6418198347091675,0.5991455912590027
54,0.3636363744735718,0.4444444477558136,0.30000001192092896,0.3199999928474426,0.3636363744735718,0.29629629850387573,0.0,0.15844501337268932,0.7093312740325928,0.721634566783905
55,0.4761904776096344,0.4000000059604645,0.42105263471603394,0.17391304671764374,0.4761904776096344,0.3076923191547394,0.0,0.0,0.7266233563423157,0.6674434542655945
56,0.23999999463558197,0.4615384638309479,0.11764705926179886,0.3125,0.23999999463558197,0.4117647111415863,0.0,0.3861450761584491,0.6490521430969238,0.7475957870483398
57,0.4000000059604645,0.6428571343421936,0.11764705926179886,0.4615384638309479,0.31578946113586426,0.6428571343421936,0.0,0.4426623526629488,0.6274126172065735,0.8027456998825073
58,0.42105263471603394,0.20000000298023224,0.23529411852359772,0.07407407462596893,0.30000001192092896,0.13793103396892548,0.0,0.0,0.7201143503189087,0.5904231667518616
